%eval_id interface RELDEPTH       DIAMETER       POSITION       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
22       S4L_INTERFACE 0.5            1              -14            90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     436.0816637    13.7741489     
23       S4L_INTERFACE 0.5            0.3            -21            90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     180.4447473    10.09732785    
24       S4L_INTERFACE 0.5            0.3            -16.8          90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     734.2875051    22.1791954     
25       S4L_INTERFACE 0.5            0.3            -12.6          90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     744.4683085    22.04143264    
26       S4L_INTERFACE 0.5            0.3            -8.4           90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     292.9978785    9.429705157    
27       S4L_INTERFACE 0.5            0.3            -4.2           90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     69.09661881    4.416722226    
28       S4L_INTERFACE 0.5            0.3            0              90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     5.502646713    0.1804056609   
29       S4L_INTERFACE 0.5            0.3            4.2            90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     71.86224699    4.670599907    
30       S4L_INTERFACE 0.5            0.3            8.4            90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     44.80258857    10.98604044    
31       S4L_INTERFACE 0.5            0.3            12.6           90             0.5            0.514          0.944          0.247          0.655          1.83           2.84           1.44           3.6            0.148297101    0.077621273    0.079195857    0.079195857    0.00644673     0.09975        1.87899971     241.4942992    22.67947529    
