%eval_id interface RELDEPTH       DIAMETER       ANGLE          ELECTRELDEPTH  THICKNESS_SKIN THICKNESS_SCT  THICKNESS_APONEUROSIS THICKNESS_LOOSE_AREOLAR_TISSUE THICKNESS_SKULL_OUTER THICKNESS_SKULL_DIPLOE THICKNESS_SKULL_INNER THICKNESS_CSF  CONDUCTIVITY_SKIN CONDUCTIVITY_SCT CONDUCTIVITY_APONEUROSIS CONDUCTIVITY_LOOSE_AREOLAR_TISSUE CONDUCTIVITY_SKULL_CORTICAL CONDUCTIVITY_SKULL_DIPLOE CONDUCTIVITY_CSF AFmax_4um      GAFmax_4um     
198      INTERFACE  0.1455020085   0.905614702    24.36837877    0.4066928477   0.4078553855   1.090959537    0.2000793178   0.8634837505   0.4632030273   2.584498898    1.460433779    3.944042239    0.04302815731  0.07998530479  0.08910061868  0.08049755466  0.002386760839 0.3722412157   1.449930112    223.6367469    9.181570663    
199      INTERFACE  0.3426548712   0.9791342068   74.90172146    0.3213688976   0.271807298    1.214562096    0.3478167325   0.8659033328   1.05157988     3.203988115    1.952970804    4.644863333    0.2038886929   0.1584530469   0.01791905966  0.1158454427   0.006976240677 0.3744887871   0.8780313926   215.5602897    5.739160481    
200      INTERFACE  0.4391873156   0.583524197    32.31018906    0.4146664229   0.3061152488   0.4599712851   0.4657001111   1.420950153    1.381136978    2.885493292    1.816878161    4.240718683    0.1657140935   0.2145507866   0.0318318066   0.03905892493  0.002444964207 0.06735519754  3.700595826    186.5579318    10.1010831     
201      INTERFACE  0.1301340992   0.5087637935   37.97347357    0.9800032588   0.3507628774   1.022268466    0.285612279    1.177288688    2.128202416    3.016152149    0.2119394483   2.632600152    0.1304322621   0.3379019665   0.09110632829  0.05258951305  0.01168392468  0.4359976733   0.4112603367   155.2983981    7.146793343    
202      INTERFACE  0.4349241676   0.1557705222   34.29556525    0.6159218222   0.7717705534   0.1186300815   0.3464372127   0.817329459    1.542697998    3.92642745     1.337737894    2.187553351    0.2513520422   0.2420793529   0.04045382002  0.03136347887  0.00595600054  0.2418997367   3.44781553     289.1066014    7.887560799    
203      INTERFACE  0.8911190412   0.4217564922   18.85336507    0.1082585879   0.8158619715   1.453029256    0.486111372    0.4139980928   2.60846023     3.293650197    0.4512235921   4.20995538     0.2471635784   0.2014205635   0.1068424689   0.07069270505  0.01008203479  0.05537329968  0.295557833    347.5933183    12.01127318    
204      INTERFACE  0.01521579343  0.1576435526   83.26150141    0.2379594714   0.4425698968   0.4626934761   0.2217267351   1.149780053    1.059183517    3.687680647    2.364772894    2.984037819    0.2120322669   0.07655599795  0.1304034159   0.1076988007   0.005517244626 0.2857134639   2.278254075    739.0134669    13.74996092    
205      INTERFACE  0.3254675705   0.9755057627   57.92189197    0.8303248949   0.3728727118   0.7181147692   0.2416034201   0.6200509039   1.595798467    3.032051239    2.428046391    5.007641178    0.05625293289  0.244567258    0.07864476516  0.1154553817   0.006259226355 0.09382846691  0.8569471115   259.010924     9.571705098    
206      INTERFACE  0.4517443907   0.8792306649   64.31035164    0.8991465963   0.1949978656   0.7131005852   0.5213110766   1.707860784    0.3350242402   3.684474866    2.421414785    3.990513402    0.04942924158  0.3443721125   0.05153325351  0.02187201256  0.009567657206 0.4069560007   2.401661964    114.3870865    2.794039917    
207      INTERFACE  0.8081364037   0.4064610818   70.95914343    0.7799278105   0.4044035872   1.183419359    0.5078097592   0.4383489363   1.240547757    1.897550805    0.4332128362   3.007348267    0.2282102466   0.1742259676   0.09027414499  0.1274101722   0.01075535825  0.1198144451   0.5777618475   392.2078089    8.502606804    
208      INTERFACE  0.7674174335   0.5438920047   20.43763703    0.5247743071   0.5587927406   0.1152725573   0.2661651365   0.905040603    1.278427895    3.456832445    1.285383141    3.872139201    0.1956057685   0.1266672395   0.07694443422  0.04552612218  0.01000428723  0.1737411738   1.970464115    351.0378627    8.012834501    
209      INTERFACE  0.5869642999   0.2073371802   89.34823504    0.407878276    0.2899646866   0.1589351893   0.3895374328   0.8070285091   2.484412095    2.679780406    2.934447551    4.020245234    0.2440002304   0.281656196    0.1214861881   0.02046804945  0.002237955143 0.1948069305   1.180669941    454.6093151    9.536675963    
210      INTERFACE  0.7870816388   0.1537724804   64.44348208    0.2291073825   0.5458961331   1.70533843     0.5096968831   0.2637187315   2.924261213    1.540919243    1.61243384     4.838534247    0.1417387309   0.08578946505  0.02311729808  0.05860079879  0.01308680105  0.3584464741   2.704104417    467.5645638    9.287369042    
211      INTERFACE  0.8115611637   0.4626950138   74.3544344     0.1076208527   0.7799473474   0.5066315323   0.1792779063   0.5476636194   2.073128341    3.098181853    1.699249995    4.250581664    0.03125422414  0.2600552285   0.06598352895  0.09076817781  0.007095435516 0.2792168851   1.527211221    589.887034     11.71737643    
212      INTERFACE  0.289764683    0.5377068657   40.82913338    0.2980499047   0.5184183328   1.51918218     0.5498005846   1.418864617    1.620492488    3.074431764    2.631743252    4.96223282     0.2159931382   0.01893809014  0.07960881049  0.0527449749   0.01367578128  0.09332266032  3.720074022    183.5248518    6.034194746    
213      INTERFACE  0.9635677208   0.1652997782   60.30316368    0.5495196771   0.680681265    1.169518227    0.2195167693   1.378848455    2.588857397    4.305187305    1.325411972    2.369204758    0.1080699235   0.2768890226   0.03979399796  0.04172764766  0.0122629942   0.2461545419   1.190389134    293.1507081    6.06975311     
214      INTERFACE  0.3116381178   0.9340349452   17.43083633    0.931904173    0.5756965708   1.702623003    0.4649405989   0.2920316029   1.469430549    2.090295338    1.618661699    2.510611435    0.1864438409   0.3040830867   0.08094378291  0.03704402243  0.01314445078  0.4041114524   1.512882324    134.24318      9.832337636    
215      INTERFACE  0.4158985268   0.7582537237   73.49610855    0.6880855935   0.3814739657   0.354155897    0.1152329141   0.4590057752   2.141591078    1.873276533    2.215304068    3.911976441    0.2477003981   0.3254736207   0.07196120309  0.08028374922  0.007019480736 0.3519175209   1.003521248    392.8426396    8.576900788    
216      INTERFACE  0.2973725425   0.3683542014   12.08970793    0.5442853776   0.5599574311   1.733166314    0.3107200338   0.7281784746   1.58927323     2.924973649    0.4019434148   3.761801743    0.06917291084  0.2537321327   0.09823111366  0.1215530666   0.01110644817  0.3998476202   3.824762229    202.3111379    9.995384088    
217      INTERFACE  0.6145577921   0.5253136077   14.3018999     0.5277436521   0.7185417295   1.143441206    0.2068453217   0.3885353317   0.8384203786   3.120322059    0.9269699455   4.755836164    0.04703994541  0.1040089109   0.05745430281  0.04630800372  0.004899526055 0.111035455    2.734027419    351.4845954    8.662628128    
218      INTERFACE  0.9453292093   0.2697701602   28.75714485    0.6466264867   0.7434901166   0.190610757    0.1811648236   1.472252132    0.6158598323   3.996180051    0.512938236    4.483779276    0.1675939354   0.1790818795   0.02873589059  0.1424293938   0.01316772452  0.3349520818   2.593730775    344.6425312    7.105041435    
219      INTERFACE  0.3365370204   0.5926303652   44.71764185    0.317470699    0.3273532228   0.8696995055   0.2083884949   1.185226819    2.966885788    1.360334225    0.3311747986   2.315258276    0.1764885364   0.1420639742   0.1337804809   0.05400765399  0.008208134827 0.05063102413  3.714157354    288.0720625    8.98735561     
220      INTERFACE  0.2989078715   0.8514897735   41.65750753    0.3859274435   0.2419367961   0.6339585125   0.2023339419   1.129822189    3.321482915    3.000710858    1.383951528    4.311146243    0.221016149    0.2436635014   0.1178311191   0.05749097563  0.006786191791 0.1369071807   3.799213872    239.7308806    10.32590212    
221      INTERFACE  0.4589144794   0.8119853226   26.23196537    0.2261886018   0.7014788562   0.9866776322   0.3324251364   1.460794732    2.662756069    3.400010084    2.891286274    3.167338973    0.1257568837   0.0513844461   0.04675987977  0.01686803075  0.002898303502 0.2391332465   3.779450897    161.9641204    9.172035084    
222      INTERFACE  0.09659592532  0.7897338773   6.362473596    0.9826428585   0.4116089994   1.229314542    0.4849674644   0.540459674    1.230538531    3.450066344    1.458879388    3.263553355    0.06234697791  0.06625509137  0.05284800045  0.1345530027   0.008001841243 0.06029078227  3.663819565    184.4300733    8.598282394    
223      INTERFACE  0.3044126507   0.6432472611   39.58147066    0.2153750996   0.2600596798   0.9018197537   0.453574992    1.719458829    1.860874109    4.332712974    2.256697323    3.691583803    0.2545624861   0.1049549339   0.1049492819   0.1229788346   0.006074702519 0.3649233633   3.348164093    257.5296524    9.483465678    
224      INTERFACE  0.6062883307   0.8422456345   46.49863024    0.1630620196   0.387018189    1.041452618    0.1850762274   1.682559808    0.7860327594   4.054284478    1.374221882    3.551339629    0.1196843481   0.08105658291  0.03349135036  0.1326871607   0.004161488854 0.0796114454   0.7060031109   278.8552613    8.174858374    
225      INTERFACE  0.9347861025   0.3215150542   51.13030393    0.2570323401   0.2256878534   1.337584662    0.4231485784   1.250389008    3.185825429    2.095695827    0.6294989852   4.841918378    0.07149408786  0.03695999369  0.04520411512  0.01788151213  0.002778141552 0.3266477966   3.049302862    359.8196873    8.151006786    
226      INTERFACE  0.04658986878  0.736064465    85.88173       0.08168955262  0.5455638981   1.879588512    0.4067465146   1.269776928    1.285742068    4.193606343    1.167985689    4.92856595     0.09507085142  0.127236753    0.08132834096  0.1211892026   0.003329086094 0.3475678056   0.9223861701   267.8750415    7.03472992     
227      INTERFACE  0.05701158726  0.6652146756   10.23335847    0.6028008239   0.2143915173   0.8872725823   0.1877557788   1.486726045    2.313596606    1.603502131    0.3965191848   4.346343331    0.2390128047   0.004740976282 0.1416421534   0.03590699375  0.006753716356 0.08540819578  1.213423264    116.1975296    7.283995152    
228      INTERFACE  0.5326588456   0.2418235999   33.7340819     0.2794680778   0.3285990463   0.8774807715   0.3721600681   1.627006068    3.021955547    1.617623639    1.316274445    4.427468744    0.08282781531  0.02150450759  0.1403586249   0.05328469043  0.009712345146 0.2374288164   3.54557263     329.6182047    8.527456185    
229      INTERFACE  0.3432534524   0.3916401427   37.65118661    0.6826678194   0.7840523226   1.434713663    0.4896839833   0.2293699583   0.9301477147   3.474037131    2.669811848    4.602233488    0.2011686132   0.2402365797   0.1149352215   0.1001659172   0.0122769853   0.3380529125   3.46620999     243.1166443    8.560214207    
230      INTERFACE  0.2298498058   0.9426737896   16.24813909    0.3971473475   0.5584291293   0.6413834987   0.5288275899   1.183387234    0.732190932    3.374782514    2.620488178    3.970821668    0.1623050842   0.2259467354   0.01366425818  0.01938374935  0.01097430606  0.1449811834   3.577534334    96.30616781    5.901288889    
231      INTERFACE  0.5827081653   0.1045481671   86.61213319    0.6448759031   0.2675836345   0.6467447053   0.1399899411   0.473058893    2.695598809    2.941706219    2.643832068    2.852961841    0.2266919647   0.2573293955   0.01309949212  0.1221040763   0.004146813953 0.3101792427   0.929117205    453.6688252    8.635396076    
232      INTERFACE  0.3128670197   0.8406339751   80.6996544     0.1582064789   0.7294531163   0.7169139571   0.2555212787   0.4953606397   1.534557225    3.765145349    1.411258988    4.405777522    0.2060458474   0.2302394511   0.1087990367   0.07813088894  0.006501917284 0.1319099327   1.636286306    358.9144657    8.108592458    
233      INTERFACE  0.1055752095   0.2778418209   89.90497413    0.9885825039   0.3849764603   0.2668184637   0.4671740635   0.722447377    2.231128268    3.481315662    1.498002893    3.681842182    0.2418958634   0.05901626849  0.02202077375  0.13834182     0.009342382107 0.4246345295   1.857106745    373.8682555    8.066308538    
234      INTERFACE  0.5762793122   0.9262612609   54.60922514    0.9614482505   0.5090712414   1.837819368    0.441290452    0.3797036393   0.5175524877   2.534891712    0.9414916335   4.91838579     0.1719354819   0.1476023141   0.01121380069  0.06559518353  0.004443206032 0.09531786833  0.6643126064   120.3239291    4.600337569    
235      INTERFACE  0.02244799682  0.8304099875   83.36586719    0.2875309241   0.375713391    1.193090095    0.4196223146   0.9140620257   0.8953978014   2.936534157    1.003155678    2.432206147    0.05533755118  0.1562821591   0.09741960074  0.02762093795  0.008725404168 0.1709988853   2.407786047    324.2809244    7.024276514    
236      INTERFACE  0.6039122717   0.2552100794   55.66774735    0.09053843647  0.6575684664   1.415350733    0.5171314789   0.7180036939   3.294979278    4.290207489    1.692185804    2.215636627    0.2022883911   0.1526086151   0.02537965568  0.01121627915  0.001531520327 0.1363322192   0.9056686212   217.9467829    6.969871193    
237      INTERFACE  0.533078718    0.3040412191   57.04011439    0.6104832534   0.4557776423   0.3430794527   0.1889329192   1.27340414     3.091617326    3.797136652    0.7971117144   3.296583178    0.1911487249   0.05983184915  0.1429457597   0.1299242297   0.009620563613 0.4239804488   0.196392569    424.1374417    8.797665516    
238      INTERFACE  0.5813269363   0.8249450206   39.30273515    0.4156322456   0.3535896912   1.139955677    0.5406698843   1.502414667    0.9254351913   4.197988946    0.7370218532   3.937270634    0.03172545069  0.0483353989   0.1261074568   0.1224598414   0.01164230299  0.1791829578   1.92944865     251.4047118    7.228330862    
239      INTERFACE  0.2856871772   0.1847015617   76.24502832    0.3756774423   0.467317722    1.111245264    0.1206880139   0.4016583719   1.259021601    4.273754162    2.12634219     4.185172191    0.08853479118  0.1523839347   0.06776141077  0.07440393452  0.008406077437 0.150833986    0.7811020842   574.4512432    11.54313392    
240      INTERFACE  0.7106111847   0.3187101327   7.095557563    0.5658492833   0.3443980358   1.778365008    0.5040632706   1.586875754    3.144739558    3.643018384    0.6531031554   3.457988121    0.1193890461   0.3079072367   0.1336521674   0.02352290512  0.002583946274 0.4447447775   1.988622923    75.74470694    7.483365625    
241      INTERFACE  0.7881908044   0.9522064367   47.39913375    0.2027389037   0.6159312689   0.2111670494   0.2202439111   1.015467713    1.743283929    2.979675171    2.402444618    4.08422354     0.03059782095  0.2123930673   0.04648495906  0.0759449533   0.007439975936 0.4194001242   2.520215547    349.1568828    7.511953468    
242      INTERFACE  0.6278170906   0.7820797137   42.45822274    0.01002925331  0.3647837087   0.5240583653   0.1334229505   1.202242672    1.615804412    3.824971944    0.968338242    4.9482152      0.2264469408   0.0158659428   0.1024336321   0.08495293678  0.002910994011 0.4499519905   0.3092175313   365.4038462    7.689577526    
243      INTERFACE  0.1541401444   0.1587117526   23.31692054    0.247448757    0.6540277851   0.9049993374   0.2628180281   1.054294164    1.367475077    3.150776723    0.2312835613   3.803499058    0.1733552827   0.2583776103   0.1233867094   0.146188203    0.009821873423 0.06207513959  2.82369646     367.7433149    10.7531807     
244      INTERFACE  0.9884620796   0.2479452447   69.33977642    0.5465782059   0.772827876    1.605154134    0.4498155132   0.7476606982   2.66025623     2.696462102    0.4931785648   5.091635567    0.1409470084   0.3497381327   0.0764165166   0.1425088933   0.001543739308 0.0537496881   2.344070203    325.092097     8.055510593    
245      INTERFACE  0.08287137165  0.7272102295   70.8282708     0.2113635434   0.3615997581   1.767255807    0.4664061845   1.480832955    0.6613245431   4.143111772    0.3496526563   2.627763299    0.1597868536   0.001305672678 0.1283456341   0.09106208655  0.001802159506 0.195713295    1.447113545    41.43445904    2.333949223    
246      INTERFACE  0.528692766    0.372503512    75.15554328    0.6527342164   0.4874292631   0.1138767617   0.2209322697   0.4747812148   1.823915092    2.799830456    2.300574977    2.446205404    0.2162758254   0.07039737072  0.1405826657   0.1240865609   0.00389281569  0.2271787505   3.102468378    596.4704634    10.79046529    
247      INTERFACE  0.01333986722  0.6228164385   27.34978629    0.5398555484   0.795347052    0.4226093289   0.3845630166   0.2348322678   3.176479025    1.673383456    1.915599829    4.992958755    0.2446318316   0.04994845208  0.138330909    0.06307439658  0.01357406822  0.3815869052   2.073913308    366.1327259    10.2948736     
248      INTERFACE  0.3655708463   0.4011481768   71.89985348    0.9449515144   0.2649039033   1.56797143     0.2537500422   1.366088651    0.9666960389   4.328583427    2.197630339    4.747501875    0.1147807926   0.1987822301   0.0555949193   0.1156850862   0.01071690538  0.1661223839   2.588806555    252.2158843    6.418493702    
249      INTERFACE  0.1080959389   0.1062612321   17.50599532    0.9056361877   0.2639607984   0.7935922085   0.4418757426   0.906521555    3.269684606    4.046965604    2.844529358    2.708315068    0.02806038984  0.02051947556  0.08360685019  0.1189073684   0.007479705454 0.2550500735   2.628194962    365.2980411    10.1797597     
250      INTERFACE  0.1705447587   0.7103175747   6.680509602    0.1384953262   0.4585894091   1.21886207     0.3775304199   0.4128935996   0.5348355153   1.888725504    0.5679842874   4.976618273    0.2581483237   0.005398386452 0.06443637051  0.01856600627  0.01384330739  0.3192117755   3.675687637    120.6472226    4.11575088     
251      INTERFACE  0.6381076299   0.5369436348   57.33726494    0.7160433857   0.7908247833   1.719623091    0.5464171998   1.335499732    2.331589514    4.049967474    1.987250131    4.454212488    0.2016804983   0.314939329    0.02978355871  0.04937367509  0.01221561506  0.3760828534   3.090818794    109.2672945    4.074671018    
252      INTERFACE  0.4547406927   0.1987213478   78.81775225    0.3201383756   0.5354722013   1.638122012    0.3970063595   1.147292432    2.992489644    4.339507003    0.5049670288   3.098900791    0.1005297206   0.1769547895   0.05107178816  0.1410951332   0.01322187068  0.2277189796   2.646401566    349.2862002    7.74761634     
253      INTERFACE  0.4471168363   0.599662667    13.47297146    0.7805174773   0.5033508518   0.5023458489   0.2679722652   1.645051385    2.362538951    2.048319282    0.9598323099   2.532786491    0.1750931993   0.2519088999   0.1158687827   0.04001448673  0.00573558547  0.2740637554   1.656472735    132.4209807    9.955050622    
254      INTERFACE  0.2162792245   0.1268869323   36.509947      0.7345087459   0.4058717674   1.696108467    0.1864185343   0.2033992681   0.7985604035   2.486263227    1.529223751    2.97439159     0.2681739774   0.2094534378   0.02036116996  0.07487857372  0.009851910628 0.4216233785   2.419734806    215.4544846    6.437816201    
255      INTERFACE  0.698224283    0.1573805659   61.27002838    0.2824645792   0.3456008054   1.523101998    0.2236600569   1.609635708    1.185158923    2.738965921    1.584773381    4.5875269      0.148073319    0.02312187152  0.09279692982  0.06144584214  0.01240789071  0.3529580061   1.959796661    627.1892154    12.57217673    
256      INTERFACE  0.9432127986   0.7535229217   0.7649693153   0.4501201851   0.424383504    1.449791651    0.1049818548   0.815407058    0.370474627    3.190806346    0.3875844589   3.768015367    0.1861552641   0.08052992621  0.08424967713  0.1399387856   0.007733340641 0.1420538022   2.192732783    328.1839576    6.646364649    
257      INTERFACE  0.4132376992   0.8266610834   37.18060603    0.2308057892   0.6392044384   0.7633052759   0.3664012838   0.3341137471   2.311468738    1.516257305    2.592535819    3.447713248    0.0989752411   0.1443689894   0.06903775931  0.0901983661   0.007114033156 0.283258503    0.368607851    249.7353422    10.49898802    
258      INTERFACE  0.9240320845   0.1842805531   4.714987073    0.7950449524   0.4297421726   1.933433087    0.2736598113   1.164658827    2.242137688    3.029143683    2.301825393    2.97627151     0.0928081645   0.00402931557  0.09574544928  0.01362394166  0.0137630036   0.3451257487   3.182259626    260.90366      5.476305544    
259      INTERFACE  0.7321857595   0.876775056    81.47985299    0.7496234171   0.7115623717   0.5396858943   0.314428199    1.294544494    2.698787807    1.347086382    2.156699251    4.008789353    0.1017963878   0.3498058822   0.0758365015   0.1247474207   0.01120208759  0.3554261534   3.258396166    277.3622336    7.847168692    
260      INTERFACE  0.3890490815   0.7325538451   4.922524287    0.552655254    0.2074153935   0.2247376843   0.5418050862   0.5455828963   2.776046888    3.88292499     0.3784945011   2.122502627    0.2528407635   0.3397518414   0.09058945153  0.1200780374   0.007173233504 0.3484490385   2.059413071    297.3946688    9.253496402    
261      INTERFACE  0.3609797576   0.3811760961   76.48638685    0.04510900113  0.4442128708   1.11252072     0.1129333915   1.113196227    0.8129389211   3.130669363    2.898625102    4.264288037    0.2369218924   0.06257023381  0.1232310005   0.118975484    0.01369032917  0.07861024052  1.777739465    612.0003032    12.22952229    
262      INTERFACE  0.2568047839   0.4930977538   49.35050159    0.6488597001   0.2727192267   0.623695008    0.1235252426   0.5269717401   2.465923042    1.926148008    1.304529096    4.703354085    0.2097259543   0.2777558747   0.126465103    0.08552107569  0.01183133285  0.4427204395   3.423564401    387.1409195    8.76185675     
263      INTERFACE  0.04857401178  0.6557374428   74.25437588    0.8216188013   0.3391678997   0.9626400991   0.2114821184   1.346924942    2.853109197    2.18655803     0.6448428815   4.593478837    0.1125739436   0.07293803672  0.09440140033  0.06212008131  0.003393021705 0.1504591258   2.789154387    257.8353116    8.100085045    
264      INTERFACE  0.9989022598   0.2424111091   62.95745168    0.6647377598   0.5887156903   0.3871040679   0.2404905698   0.2728284434   0.6574256938   1.653678444    1.861356049    3.072022906    0.06291066709  0.006495019365 0.03794382552  0.02469737014  0.0126977292   0.01972706727  0.006472374021 828.324741     13.57561105    
265      INTERFACE  0.4444546074   0.9948608229   71.12469854    0.254202085    0.3204920448   0.9266452385   0.3557198925   0.7878853777   2.369847001    1.808680565    2.868780736    2.578260625    0.1246759397   0.2913304821   0.01488523228  0.1134721499   0.01184498895  0.2111686182   0.1632290763   189.238328     6.351320938    
266      INTERFACE  0.8678588645   0.9378648017   26.70944485    0.2201603179   0.6273671315   1.187329951    0.1941558247   1.65340876     2.593471128    3.321337556    1.128740253    2.815880929    0.1754505173   0.09455473457  0.02837617451  0.09521784465  0.007552108927 0.3294769897   1.923959417    185.6174418    9.798327516    
267      INTERFACE  0.4024201213   0.4432353896   88.11285191    0.3517765743   0.5309042557   0.2075442043   0.4748133557   0.2763295756   0.680019624    3.066782908    1.505798228    3.623726482    0.02434782827  0.1738073981   0.02464645242  0.03929465876  0.008442531163 0.1893117111   2.312362329    717.1000518    15.39564425    
268      INTERFACE  0.7689656631   0.2150907121   21.27532663    0.1745762278   0.4647102649   1.178335381    0.1645174393   1.763965878    2.968037535    3.692384085    1.484667646    4.639768415    0.08033816848  0.006273758694 0.1256956923   0.1486121357   0.008974543189 0.07217774147  2.199658663    548.8228929    10.2547403     
269      INTERFACE  0.9943872633   0.1231690596   79.89535998    0.2891259541   0.3724488252   0.883292293    0.418930098    0.2756330338   2.932154843    2.079894037    1.908320951    4.997159279    0.1805804931   0.1352795542   0.1344752389   0.05894888769  0.01006980602  0.1586127261   1.455278405    1043.285468    15.65884751    
270      INTERFACE  0.2043565001   0.9473040965   12.42586601    0.7283522827   0.4127463429   0.1955618195   0.2513522693   1.047502137    2.713889719    1.53785123     2.694097868    3.464929906    0.1363476316   0.3372246366   0.08179355927  0.02291217593  0.0126742456   0.2227245596   3.422689586    161.3880703    8.495017456    
271      INTERFACE  0.03984024167  0.169887609    84.20187773    0.05136023159  0.4715405211   0.9189584221   0.1067072695   0.4325667059   2.366400489    4.071868165    1.487485104    2.919654111    0.08003665627  0.06236151688  0.09552078294  0.09803830679  0.003981903727 0.2719068841   3.0639632      629.5051719    12.19745558    
272      INTERFACE  0.8909612652   0.7091720852   2.961215948    0.0594762667   0.2328693717   1.844012925    0.2941524628   1.431756992    1.213825584    2.449830207    2.360336456    2.933059471    0.105008837    0.2784372345   0.01202133941  0.02085367494  0.01129427714  0.02233641166  0.8887132682   101.8903267    6.974141356    
273      INTERFACE  0.4864125272   0.1183932598   73.35157713    0.02407950806  0.5244066355   0.3179469379   0.4011197858   0.5123081133   1.191670791    4.251842882    2.185215285    3.02273001     0.2165830146   0.06133478147  0.1162556124   0.05416124251  0.004519828396 0.3886003383   1.400724735    1038.030481    16.08604367    
274      INTERFACE  0.7536550956   0.8059929314   88.9253659     0.8792951969   0.2537453033   1.069823445    0.3788159767   1.701525006    2.896185806    4.280832043    2.738636264    2.783722598    0.04280565688  0.1086415129   0.03608223282  0.09503802003  0.008772956228 0.04359307461  0.1323627892   200.3125969    7.252079931    
275      INTERFACE  0.03514046472  0.3881724641   69.19152381    0.4428064772   0.4902293084   1.024157457    0.4798176502   0.4102788681   1.079494427    3.580687012    2.162186373    2.479314112    0.126269311    0.1347124249   0.05772619619  0.1040710068   0.01087989916  0.1212371731   0.8642814023   414.8265915    9.118661115    
276      INTERFACE  0.7043028269   0.8777259024   59.99059145    0.3921534824   0.2491879231   0.8924849703   0.3750752191   0.6415196391   0.3753964041   2.600812882    1.257663905    2.33584751     0.09306877795  0.04929567789  0.01043057993  0.1085753011   0.0126181329   0.3676720325   3.726072392    302.3439971    6.679909407    
277      INTERFACE  0.7714831249   0.2044468407   0.4320950036   0.01259409073  0.5781980697   0.9634873758   0.3040908911   1.673784951    1.845124423    2.520750861    2.756858331    4.155030278    0.1395565222   0.3056533709   0.02439080199  0.04535974571  0.003315174946 0.3165640344   0.0856314432   345.4066793    8.696979276    
278      INTERFACE  0.2863556599   0.8763660519   33.98815978    0.2714874065   0.2460221371   1.918021848    0.1154605091   0.6723897512   2.483195032    3.26091793     1.0408722      3.206266194    0.02912095252  0.2062552879   0.1203026848   0.1109945044   0.009633349381 0.3628959932   0.5618440174   198.6784956    11.27684205    
279      INTERFACE  0.562626405    0.9198950619   40.05617659    0.007733873442 0.3053090734   1.885603375    0.4459088373   0.6364724852   1.977964677    1.981270499    0.7585714036   3.334870717    0.1948448253   0.01932626673  0.114539468    0.1472021517   0.006445931939 0.4614011002   2.865217458    174.5784414    7.363948134    
280      INTERFACE  0.7260479022   0.7637489091   0.4579943145   0.7649111821   0.3143872042   1.257607181    0.2350634164   0.8090341417   3.005919975    3.256083925    1.252374767    4.73281947     0.1651768764   0.03274254631  0.0172489309   0.1349886588   0.006697103174 0.3994929063   1.851254525    192.1303345    8.095847774    
281      INTERFACE  0.1897434678   0.5359165832   81.83671729    0.6143102995   0.311049642    1.29294146     0.2231170277   1.619166287    2.77430029     1.804096526    2.209359036    2.402869513    0.08730966204  0.1604616282   0.03872530064  0.0437827635   0.004041316289 0.2862455666   3.125060996    227.4692433    6.421722528    
282      INTERFACE  0.20203094     0.5896497662   34.65779777    0.9685414014   0.770386494    1.723012127    0.1744030729   0.2809374897   1.941342398    2.633334746    2.338411634    4.429353186    0.1100002054   0.1896273456   0.1414186711   0.01462949997  0.01248223174  0.1542649429   2.851108317    203.545531     8.403388264    
283      INTERFACE  0.4659985092   0.1414606333   26.77855667    0.206733543    0.2022436625   1.86077379     0.1508587513   0.9936297362   2.011586554    2.194736791    0.975136488    3.740190909    0.208171958    0.1088976685   0.1246382764   0.04071667154  0.007695530701 0.0817111762   2.845416179    298.1588169    10.36732386    
284      INTERFACE  0.3643120343   0.4837083411   15.83029913    0.2642655432   0.5842264333   0.8614718087   0.4541817822   0.6923930663   1.852092515    2.319522034    1.259234222    3.575550181    0.2562804694   0.2428844127   0.1338562963   0.05165900127  0.007753090856 0.0955726798   0.2114155361   254.1438887    12.30535502    
285      INTERFACE  0.6902195589   0.6714058666   76.90308149    0.7086035876   0.5187767697   0.1754922616   0.3362495153   0.6468345264   1.154611919    2.809893892    0.7282432824   4.909220504    0.1483013212   0.02741450399  0.03887335161  0.1463892219   0.001149525643 0.2054186686   3.922381923    305.2712719    9.072758593    
286      INTERFACE  0.151954343    0.6312176191   77.89524622    0.4709751517   0.5098680227   1.268270428    0.4828913185   1.139695739    1.807375961    4.232398205    2.548018083    4.608285498    0.2522818886   0.2076683525   0.1369644113   0.01909884635  0.01002249891  0.05517557824  0.837955614    176.5417141    4.410046565    
287      INTERFACE  0.5495640563   0.7147048687   43.47386864    0.3526144062   0.3120942275   1.446745372    0.1548517308   0.3351693749   2.049489184    2.747513762    0.3622491584   4.584787337    0.04585625246  0.06492735154  0.03239395946  0.126676272    0.008681668492 0.4388605422   1.422396256    295.5019329    7.101512288    
288      INTERFACE  0.6200352212   0.5973090921   5.243574372    0.4736352589   0.5804439868   0.7488195406   0.1354929214   1.451009228    1.7354684      3.657236348    0.8796231024   2.838096082    0.1201657452   0.252615573    0.1366461111   0.04794950097  0.01019727493  0.4411981131   2.794557545    207.1193926    8.02510817     
289      INTERFACE  0.1418221817   0.9280082982   4.98808382     0.9970993612   0.292155209    0.2468811996   0.3533117228   1.634137181    2.374789995    2.042820853    0.2583938984   4.082290581    0.04733563513  0.3564508805   0.0277083863   0.02481889767  0.004621337868 0.05960975183  0.5177356442   104.3356005    9.088397396    
